Store,Period,Forecast Type,Feature,Feature Value,SHAP Value,Readable Feature,Effect
29,2015-06-01,Monthly,CompetitionOpenKnown,0.0,-0.7959,competition opening date availability,Decreases prediction
29,2015-06-01,Monthly,CompetitionOpenSinceMonth,0.0,49.6862,CompetitionOpenSinceMonth,Increases prediction
29,2015-06-01,Monthly,CompetitionOpenSinceYear,0.0,271.0607,CompetitionOpenSinceYear,Increases prediction
29,2015-06-01,Monthly,Promo2,0.0,1.4109,long-term promotion participation,Increases prediction
29,2015-06-01,Monthly,Promo2SinceWeek,0.0,6.0378,Promo2SinceWeek,Increases prediction
29,2015-06-01,Monthly,Promo2SinceYear,0.0,-200.5165,Promo2SinceYear,Decreases prediction
29,2015-06-01,Monthly,TimeIndex,30.0,2201.77,time progression,Increases prediction
29,2015-06-01,Monthly,sales_lag_1,202413.0,1474.1262,previous period sales,Increases prediction
29,2015-06-01,Monthly,sales_lag_2,211686.0,423.4782,sales two periods ago,Increases prediction
29,2015-06-01,Monthly,sales_lag_3,224915.0,687.8268,sales three months ago,Increases prediction
29,2015-06-01,Monthly,sales_lag_12,181123.0,-6224.15,sales twelve months ago,Decreases prediction
29,2015-06-01,Monthly,rolling_mean_3,213004.6667,465.5526,recent 3-month average sales,Increases prediction
29,2015-06-01,Monthly,rolling_std_3,11308.8091,761.7276,recent 3-month sales variability,Increases prediction
29,2015-06-01,Monthly,rolling_mean_6,212633.0,2268.4329,recent 6-month average sales,Increases prediction
29,2015-06-01,Monthly,rolling_std_6,17530.6054,368.4895,recent 6-month sales variability,Increases prediction
29,2015-06-01,Monthly,EMA_3,207439.9812,11471.961,recent 3-month weighted sales trend,Increases prediction
29,2015-06-01,Monthly,EMA_6,207717.2231,16220.316,recent 6-month weighted sales trend,Increases prediction
29,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
29,2015-06-01,Monthly,StoreType_a,0.0,111.1218,StoreType_a,Increases prediction
29,2015-06-01,Monthly,StoreType_b,0.0,-14.4844,StoreType_b,Decreases prediction
29,2015-06-01,Monthly,StoreType_c,0.0,5.7179,StoreType_c,Increases prediction
29,2015-06-01,Monthly,StoreType_d,1.0,310.0594,StoreType_d,Increases prediction
29,2015-06-01,Monthly,Assortment_a,0.0,481.5965,Assortment_a,Increases prediction
29,2015-06-01,Monthly,Assortment_b,0.0,-65.2191,Assortment_b,Decreases prediction
29,2015-06-01,Monthly,Assortment_c,1.0,133.1646,Assortment_c,Increases prediction
29,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.052,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
29,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,11.3375,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
29,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,3.7904,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
29,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
29,2015-07-01,Monthly,Store,29.0,67.9056,Store,Increases prediction
29,2015-07-01,Monthly,OpenDays,27.0,3033.52,number of open days,Increases prediction
29,2015-07-01,Monthly,PromoDays,13.0,1530.3267,promotion activity,Increases prediction
29,2015-07-01,Monthly,SchoolHolidayDays,23.0,-4864.314,school holiday period,Decreases prediction
29,2015-07-01,Monthly,WeekendDays,4.0,56.331,weekend days,Increases prediction
29,2015-07-01,Monthly,MonthStartDays,1.0,193.1268,month-start timing,Increases prediction
29,2015-07-01,Monthly,MonthEndDays,1.0,154.7882,month-end timing,Increases prediction
29,2015-07-01,Monthly,StateHolidayDays,27.0,1016.1648,state holiday period,Increases prediction
29,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
29,2015-07-01,Monthly,Month,7.0,-78.4927,month of year,Decreases prediction
29,2015-07-01,Monthly,Quarter,3.0,35.7952,quarter of year,Increases prediction
29,2015-07-01,Monthly,CompetitionDistance,2170.0,-18.8624,distance to nearest competitor,Decreases prediction
29,2015-07-01,Monthly,CompetitionOpenKnown,0.0,-0.7959,competition opening date availability,Decreases prediction
29,2015-07-01,Monthly,CompetitionOpenSinceMonth,0.0,67.7438,CompetitionOpenSinceMonth,Increases prediction
29,2015-07-01,Monthly,CompetitionOpenSinceYear,0.0,284.8569,CompetitionOpenSinceYear,Increases prediction
29,2015-07-01,Monthly,Promo2,0.0,2.7468,long-term promotion participation,Increases prediction
29,2015-07-01,Monthly,Promo2SinceWeek,0.0,2.4718,Promo2SinceWeek,Increases prediction
29,2015-07-01,Monthly,Promo2SinceYear,0.0,-171.6047,Promo2SinceYear,Decreases prediction
29,2015-07-01,Monthly,TimeIndex,31.0,1700.113,time progression,Increases prediction
29,2015-07-01,Monthly,sales_lag_1,224459.0,4154.0083,previous period sales,Increases prediction
29,2015-07-01,Monthly,sales_lag_2,202413.0,301.9965,sales two periods ago,Increases prediction
29,2015-07-01,Monthly,sales_lag_3,211686.0,460.4883,sales three months ago,Increases prediction
29,2015-07-01,Monthly,sales_lag_12,195739.0,-4802.8525,sales twelve months ago,Decreases prediction
29,2015-07-01,Monthly,rolling_mean_3,212852.6667,258.7976,recent 3-month average sales,Increases prediction
29,2015-07-01,Monthly,rolling_std_3,11069.2078,987.3583,recent 3-month sales variability,Increases prediction
29,2015-07-01,Monthly,rolling_mean_6,210209.3333,1785.618,recent 6-month average sales,Increases prediction
29,2015-07-01,Monthly,rolling_std_6,13754.6248,340.5722,recent 6-month sales variability,Increases prediction
29,2015-07-01,Monthly,EMA_3,215949.4906,14549.869,recent 3-month weighted sales trend,Increases prediction
29,2015-07-01,Monthly,EMA_6,212500.5879,17731.5,recent 6-month weighted sales trend,Increases prediction
29,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
29,2015-07-01,Monthly,StoreType_a,0.0,142.102,StoreType_a,Increases prediction
29,2015-07-01,Monthly,StoreType_b,0.0,-79.7939,StoreType_b,Decreases prediction
29,2015-07-01,Monthly,StoreType_c,0.0,-10.8923,StoreType_c,Decreases prediction
29,2015-07-01,Monthly,StoreType_d,1.0,267.5943,StoreType_d,Increases prediction
29,2015-07-01,Monthly,Assortment_a,0.0,482.0868,Assortment_a,Increases prediction
29,2015-07-01,Monthly,Assortment_b,0.0,-77.7378,Assortment_b,Decreases prediction
29,2015-07-01,Monthly,Assortment_c,1.0,134.127,Assortment_c,Increases prediction
29,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-3.1803,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
29,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,62.5771,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
29,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-24.2172,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
29,2015-07-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
30,2015-05-01,Monthly,Store,30.0,-188.3372,Store,Decreases prediction
30,2015-05-01,Monthly,OpenDays,23.0,-644.2212,number of open days,Decreases prediction
30,2015-05-01,Monthly,PromoDays,10.0,-1198.3027,promotion activity,Decreases prediction
30,2015-05-01,Monthly,SchoolHolidayDays,1.0,285.4042,school holiday period,Increases prediction
30,2015-05-01,Monthly,WeekendDays,5.0,90.6885,weekend days,Increases prediction
30,2015-05-01,Monthly,MonthStartDays,0.0,-484.7606,month-start timing,Decreases prediction
30,2015-05-01,Monthly,MonthEndDays,0.0,-681.2454,month-end timing,Decreases prediction
30,2015-05-01,Monthly,StateHolidayDays,23.0,-119.3327,state holiday period,Decreases prediction
30,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
30,2015-05-01,Monthly,Month,5.0,-181.5293,month of year,Decreases prediction
30,2015-05-01,Monthly,Quarter,2.0,10.7924,quarter of year,Increases prediction
30,2015-05-01,Monthly,CompetitionDistance,40.0,-891.5461,distance to nearest competitor,Decreases prediction
30,2015-05-01,Monthly,CompetitionOpenKnown,1.0,-0.8071,competition opening date availability,Decreases prediction
30,2015-05-01,Monthly,CompetitionOpenSinceMonth,2.0,-3.1645,CompetitionOpenSinceMonth,Decreases prediction
30,2015-05-01,Monthly,CompetitionOpenSinceYear,2014.0,-1405.7008,CompetitionOpenSinceYear,Decreases prediction
30,2015-05-01,Monthly,Promo2,1.0,-2.8773,long-term promotion participation,Decreases prediction
30,2015-05-01,Monthly,Promo2SinceWeek,10.0,29.4686,Promo2SinceWeek,Increases prediction
30,2015-05-01,Monthly,Promo2SinceYear,2014.0,40.4511,Promo2SinceYear,Increases prediction
30,2015-05-01,Monthly,TimeIndex,29.0,1319.7971,time progression,Increases prediction
30,2015-05-01,Monthly,sales_lag_1,104408.0,-8892.012,previous period sales,Decreases prediction
30,2015-05-01,Monthly,sales_lag_2,120414.0,-224.4705,sales two periods ago,Decreases prediction
30,2015-05-01,Monthly,sales_lag_3,102911.0,-641.2422,sales three months ago,Decreases prediction
30,2015-05-01,Monthly,sales_lag_12,123461.0,-18104.875,sales twelve months ago,Decreases prediction
30,2015-05-01,Monthly,rolling_mean_3,109244.3333,-931.3618,recent 3-month average sales,Decreases prediction
30,2015-05-01,Monthly,rolling_std_3,9702.1308,97.5146,recent 3-month sales variability,Increases prediction
30,2015-05-01,Monthly,rolling_mean_6,118241.5,-1660.4938,recent 6-month average sales,Decreases prediction
30,2015-05-01,Monthly,rolling_std_6,12917.3605,127.4556,recent 6-month sales variability,Increases prediction
30,2015-05-01,Monthly,EMA_3,110851.9501,-15687.321,recent 3-month weighted sales trend,Decreases prediction
30,2015-05-01,Monthly,EMA_6,115353.8415,-14760.551,recent 6-month weighted sales trend,Decreases prediction
30,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
30,2015-05-01,Monthly,StoreType_a,1.0,-113.6574,StoreType_a,Decreases prediction
30,2015-05-01,Monthly,StoreType_b,0.0,-0.8876,StoreType_b,Decreases prediction
30,2015-05-01,Monthly,StoreType_c,0.0,-10.0816,StoreType_c,Decreases prediction
30,2015-05-01,Monthly,StoreType_d,0.0,-101.0322,StoreType_d,Decreases prediction
30,2015-05-01,Monthly,Assortment_a,1.0,-557.7952,Assortment_a,Decreases prediction
30,2015-05-01,Monthly,Assortment_b,0.0,-11.8286,Assortment_b,Decreases prediction
30,2015-05-01,Monthly,Assortment_c,0.0,-109.6296,Assortment_c,Decreases prediction
30,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.8365,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
30,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,1.8471,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
30,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",1.0,38.5745,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
30,2015-05-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
30,2015-06-01,Monthly,Store,30.0,-100.2507,Store,Decreases prediction
30,2015-06-01,Monthly,OpenDays,25.0,-223.266,number of open days,Decreases prediction
30,2015-06-01,Monthly,PromoDays,11.0,297.9006,promotion activity,Increases prediction
30,2015-06-01,Monthly,SchoolHolidayDays,2.0,355.6709,school holiday period,Increases prediction
30,2015-06-01,Monthly,WeekendDays,4.0,9.5642,weekend days,Increases prediction
30,2015-06-01,Monthly,MonthStartDays,1.0,265.0572,month-start timing,Increases prediction
30,2015-06-01,Monthly,MonthEndDays,1.0,152.709,month-end timing,Increases prediction
30,2015-06-01,Monthly,StateHolidayDays,25.0,-51.5302,state holiday period,Decreases prediction
30,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
30,2015-06-01,Monthly,Month,6.0,-189.783,month of year,Decreases prediction
30,2015-06-01,Monthly,Quarter,2.0,17.3296,quarter of year,Increases prediction
30,2015-06-01,Monthly,CompetitionDistance,40.0,-866.994,distance to nearest competitor,Decreases prediction
30,2015-06-01,Monthly,CompetitionOpenKnown,1.0,-0.8071,competition opening date availability,Decreases prediction
30,2015-06-01,Monthly,CompetitionOpenSinceMonth,2.0,1.9943,CompetitionOpenSinceMonth,Increases prediction
30,2015-06-01,Monthly,CompetitionOpenSinceYear,2014.0,-1412.7472,CompetitionOpenSinceYear,Decreases prediction
30,2015-06-01,Monthly,Promo2,1.0,-3.4058,long-term promotion participation,Decreases prediction
30,2015-06-01,Monthly,Promo2SinceWeek,10.0,25.8247,Promo2SinceWeek,Increases prediction
30,2015-06-01,Monthly,Promo2SinceYear,2014.0,55.1479,Promo2SinceYear,Increases prediction
30,2015-06-01,Monthly,TimeIndex,30.0,1202.0275,time progression,Increases prediction
30,2015-06-01,Monthly,sales_lag_1,104244.0,-9826.645,previous period sales,Decreases prediction
30,2015-06-01,Monthly,sales_lag_2,104408.0,-439.8446,sales two periods ago,Decreases prediction
30,2015-06-01,Monthly,sales_lag_3,120414.0,-208.5901,sales three months ago,Decreases prediction
30,2015-06-01,Monthly,sales_lag_12,120594.0,-18401.354,sales twelve months ago,Decreases prediction
30,2015-06-01,Monthly,rolling_mean_3,109688.6667,-961.5549,recent 3-month average sales,Decreases prediction
30,2015-06-01,Monthly,rolling_std_3,9288.7731,149.9298,recent 3-month sales variability,Increases prediction
30,2015-06-01,Monthly,rolling_mean_6,114975.5,-2083.9321,recent 6-month average sales,Decreases prediction
30,2015-06-01,Monthly,rolling_std_6,13673.8969,63.4372,recent 6-month sales variability,Increases prediction
30,2015-06-01,Monthly,EMA_3,107547.9751,-17106.1,recent 3-month weighted sales trend,Decreases prediction
30,2015-06-01,Monthly,EMA_6,112179.601,-16847.771,recent 6-month weighted sales trend,Decreases prediction
30,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
30,2015-06-01,Monthly,StoreType_a,1.0,-82.4967,StoreType_a,Decreases prediction
30,2015-06-01,Monthly,StoreType_b,0.0,-0.8724,StoreType_b,Decreases prediction
30,2015-06-01,Monthly,StoreType_c,0.0,-5.6657,StoreType_c,Decreases prediction
30,2015-06-01,Monthly,StoreType_d,0.0,-85.7602,StoreType_d,Decreases prediction
30,2015-06-01,Monthly,Assortment_a,1.0,-418.5209,Assortment_a,Decreases prediction
30,2015-06-01,Monthly,Assortment_b,0.0,-11.0731,Assortment_b,Decreases prediction
30,2015-06-01,Monthly,Assortment_c,0.0,-75.047,Assortment_c,Decreases prediction
30,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.7973,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
30,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-1.4326,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
30,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",1.0,15.3028,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
30,2015-06-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
30,2015-07-01,Monthly,Store,30.0,-227.1244,Store,Decreases prediction
30,2015-07-01,Monthly,OpenDays,27.0,2627.9922,number of open days,Increases prediction
30,2015-07-01,Monthly,PromoDays,13.0,1308.1558,promotion activity,Increases prediction
30,2015-07-01,Monthly,SchoolHolidayDays,23.0,-4284.2007,school holiday period,Decreases prediction
30,2015-07-01,Monthly,WeekendDays,4.0,183.7165,weekend days,Increases prediction
30,2015-07-01,Monthly,MonthStartDays,1.0,219.3308,month-start timing,Increases prediction
30,2015-07-01,Monthly,MonthEndDays,1.0,131.5356,month-end timing,Increases prediction
30,2015-07-01,Monthly,StateHolidayDays,27.0,620.9228,state holiday period,Increases prediction
30,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
30,2015-07-01,Monthly,Month,7.0,-299.3452,month of year,Decreases prediction
30,2015-07-01,Monthly,Quarter,3.0,22.6718,quarter of year,Increases prediction
30,2015-07-01,Monthly,CompetitionDistance,40.0,-560.8733,distance to nearest competitor,Decreases prediction
30,2015-07-01,Monthly,CompetitionOpenKnown,1.0,-0.8071,competition opening date availability,Decreases prediction
30,2015-07-01,Monthly,CompetitionOpenSinceMonth,2.0,0.7146,CompetitionOpenSinceMonth,Increases prediction
30,2015-07-01,Monthly,CompetitionOpenSinceYear,2014.0,-1405.0347,CompetitionOpenSinceYear,Decreases prediction
30,2015-07-01,Monthly,Promo2,1.0,-4.307,long-term promotion participation,Decreases prediction
30,2015-07-01,Monthly,Promo2SinceWeek,10.0,29.8298,Promo2SinceWeek,Increases prediction
30,2015-07-01,Monthly,Promo2SinceYear,2014.0,124.7841,Promo2SinceYear,Increases prediction
30,2015-07-01,Monthly,TimeIndex,31.0,890.9554,time progression,Increases prediction
30,2015-07-01,Monthly,sales_lag_1,108957.0,-9231.788,previous period sales,Decreases prediction
30,2015-07-01,Monthly,sales_lag_2,104244.0,-372.3839,sales two periods ago,Decreases prediction
30,2015-07-01,Monthly,sales_lag_3,104408.0,-551.587,sales three months ago,Decreases prediction
30,2015-07-01,Monthly,sales_lag_12,129248.0,-17449.992,sales twelve months ago,Decreases prediction
30,2015-07-01,Monthly,rolling_mean_3,105869.6667,-759.053,recent 3-month average sales,Decreases prediction
30,2015-07-01,Monthly,rolling_std_3,2674.9662,89.661,recent 3-month sales variability,Increases prediction
30,2015-07-01,Monthly,rolling_mean_6,110236.0,-2064.476,recent 6-month average sales,Decreases prediction
30,2015-07-01,Monthly,rolling_std_6,8169.8631,1.0653,recent 6-month sales variability,Increases prediction
30,2015-07-01,Monthly,EMA_3,108252.4875,-17723.854,recent 3-month weighted sales trend,Decreases prediction
30,2015-07-01,Monthly,EMA_6,111258.8579,-16899.291,recent 6-month weighted sales trend,Decreases prediction
30,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
30,2015-07-01,Monthly,StoreType_a,1.0,-95.1502,StoreType_a,Decreases prediction
30,2015-07-01,Monthly,StoreType_b,0.0,-7.8545,StoreType_b,Decreases prediction
30,2015-07-01,Monthly,StoreType_c,0.0,-6.8711,StoreType_c,Decreases prediction
30,2015-07-01,Monthly,StoreType_d,0.0,-103.8138,StoreType_d,Decreases prediction
30,2015-07-01,Monthly,Assortment_a,1.0,-642.8037,Assortment_a,Decreases prediction
30,2015-07-01,Monthly,Assortment_b,0.0,-11.8862,Assortment_b,Decreases prediction
30,2015-07-01,Monthly,Assortment_c,0.0,-23.2854,Assortment_c,Decreases prediction
30,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-3.4217,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
30,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,39.5912,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
30,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",1.0,289.2573,"PromoInterval_Mar,Jun,Sept,Dec",Increases prediction
30,2015-07-01,Monthly,PromoInterval_none,0.0,0.0,PromoInterval_none,No effect
31,2015-05-01,Monthly,Store,31.0,73.7932,Store,Increases prediction
31,2015-05-01,Monthly,OpenDays,23.0,-696.5987,number of open days,Decreases prediction
31,2015-05-01,Monthly,PromoDays,10.0,-1206.0125,promotion activity,Decreases prediction
31,2015-05-01,Monthly,SchoolHolidayDays,1.0,165.1228,school holiday period,Increases prediction
